"venue","year","paper_type","title","speakers","authors","affiliations","arxiv_ids","session_name","scheduled_date","scheduled_time","duration_minutes","presentation_url","video_url","youtube_id","award","notes","_entry_id","_entry_type","_url","_howpublished","abstract"
"TQC","2024","regular","An SU(2)-symmetric Semidefinite Programming Hierarchy for Quantum Max Cut","Jun Takahashi","Jun Takahashi; Chaithanya Rayudu; Cunlu Zhou; Robbie King; Kevin Thompson; Ojas Parekh","","","Monday","2024-09-09","14:00:00","30","","","","","BibTeX entry type: Talk","T24_437","Talk","","","Understanding and approximating extremal energy states of local Hamiltonians is a central problem in quantum physics and complexity theory. Recent work has focused on developing approximation algorithms for local Hamiltonians, and in particular the ``Quantum Max Cut'' (QMaxCut) problem, which is closely related to the antiferromagnetic Heisenberg model. In this work, we introduce a family of semidefinite programming (SDP) relaxations based on the Navascues-Pironio-Acin (NPA) hierarchy which is tailored for QMaxCut by taking into account its SU(2) symmetry. We show that the hierarchy converges to the optimal QMaxCut value at a finite level, which is based on a characterization of the algebra of SWAP operators. We give several analytic proofs and computational results showing exactness/inexactness of our hierarchy at the lowest level on several important families of graphs. We also discuss relationships between SDP approaches for QMaxCut and frustration-freeness in condensed matter physics and numerically demonstrate that the SDP-solvability practically becomes an efficiently-computable generalization of frustration-freeness. Furthermore, by numerical demonstration we show the potential of SDP algorithms to perform as an approximate method to compute physical quantities and capture physical features of some Heisenberg-type statistical mechanics models even away from the frustration-free regions."
"TQC","2024","regular","How to fault-tolerantly realize any quantum circuit with local operations","Shin Ho Choe","Shin Ho Choe; Robert König","","2402.13863","Friday","2024-09-13","11:30:00","30","","","","","BibTeX entry type: Talk","T24_439","Talk","https://arxiv.org/abs/2402.13863","","We show how to realize a general quantum circuit involving gates between arbitrary pairs of qubits by means of geometrically local quantum operations and efficient classical computation. We prove that circuit-level local stochastic noise modeling an imperfect implementation of our derived schemes is equivalent to local stochastic noise in the original circuit. Our constructions incur a constant-factor increase in the quantum circuit depth and a polynomial overhead in the number of qubits: To execute an arbitrary quantum circuit on n qubits, we give a 3D quantum fault-tolerance architecture involving O(n^3/2 log^3 n) qubits, and a quasi-2D architecture using O(n^2 log^3 n) qubits. Applied to recent fault-tolerance constructions, this gives a fault-tolerance threshold theorem for universal quantum computations with local operations, a polynomial qubit overhead and a quasi-polylogarithmic depth overhead. More generally, our transformation dispenses with the need for considering the locality of operations when designing schemes for fault-tolerant quantum information processing."
"TQC","2024","regular","Signal-Processing Phase Estimation against Time-dependent Errors","Connor Clayton","Connor Clayton; Yulong Dong; Murphy Yuezhen Niu; Shi Jie Samuel Tan","","","Monday","2024-09-09","15:30:00","30","","","","","BibTeX entry type: Talk","T24_444","Talk","","","Harnessing quantum effects in metrology, such as entanglement and coherence, enables enhanced sensitivity in measuring parameters. Despite this, decoherence and time-dependent errors can undermine Heisenberg-limited amplification. To navigate these challenges in realistic experiments for phase estimation of a two-level unitary gate, we introduce a suite of quantum metrology algorithms. These algorithms capitalize on the universality of quantum signal transformation to decouple two interdependent phase parameters into largely orthogonal ones, ensuring that time-dependent errors in one do not compromise the accuracy of learning the other. Our approach combines provably optimal classical estimation with nearly optimal quantum circuit design, achieving unparalleled accuracy of 10−4 radians in standard deviation for estimating extremely small angles in superconducting qubit experiments with low-depth (&lt; 10) circuits. This accuracy surpasses existing alternatives by two orders of magnitude and is adaptable to ion trap gates. We prove both theoretically and numerically the optimality of our algorithm against time-dependent phase error in φ. Remarkably, in the low circuit depth limit, our method’s estimation variance on the time-sensitive parameter φ scales faster than the asymptotic Heisenberg limit as a function of depth, Var(φˆ) ∼ 1/d4. Crucially, our method’s efficacy is rigorously affirmed through an analysis against the quantum Fisher information, a feature lacking in prior art. This analysis underpins our protocol’s ability to achieve unmatched precision, leveraging quantum resources more effectively than has been possible before."
"TQC","2024","regular","State Purification with Symmetry Subgroup Projectors","Bo Yang","Bo Yang; Elham Kashefi; Dominik Leichtle; Harold Ollivier","","","Tuesday","2024-09-10","14:00:00","30","","","","","BibTeX entry type: Talk","T24_464","Talk","","","Quantum state purification is the functionality that, given multiple copies of an unknown state, outputs a state with increased purity. This is an essential building block for the near- and middle-term quantum ecosystems before the availability of full fault tolerance, where one may want to obtain purified quantum states instead of expectation values. We propose an effective state purification gadget with a moderate quantum overhead by projecting multiple noisy quantum inputs to their symmetry subspace defined by a set of projectors forming a subgroup of the symmetry group. This provides a state purification performance scaling inverse-linearly to the number of state copies given a fixed stochastic error rate, which drastically improves the implementation overhead in previous works. Our method may find its application in designing robust verification protocols for quantum outputs before the availability of fully fault-tolerant computing."
"TQC","2024","regular","Quantum Advantage from One-Way Functions","Tomoyuki Morimae","Tomoyuki Morimae; Takashi Yamakawa","","2302.04749","Tuesday","2024-09-10","11:00:00","30","","","","","BibTeX entry type: Talk","T24_4","Talk","https://arxiv.org/abs/2302.04749","","We demonstrate quantum advantage with several basic assumptions, specifically based on only the existence of OWFs. We introduce inefficient-verifier proofs of quantumness (IV-PoQ), and construct it from classical bit commitments. IV-PoQ is an interactive protocol between a verifier and a quantum prover consisting of two phases. In the first phase, the verifier is probabilistic polynomial-time, and it interacts with the prover. In the second phase, the verifier becomes inefficient, and makes its decision based on the transcript of the first phase. If the prover is honest, the inefficient verifier accepts with high probability, but any classical malicious prover only has a small probability of being accepted by the inefficient verifier. Our construction demonstrates the following results: (1)If one-way functions exist, then IV-PoQ exist. (2)If distributional collision-resistant hash functions exist (which exist if hard-on-average problems in SZK exist), then constant-round IV-PoQ exist. We also demonstrate quantum advantage based on worst-case-hard assumptions. We define auxiliary-input IV-PoQ (AI-IV-PoQ) that only require that for any malicious prover, there exist infinitely many auxiliary inputs under which the prover cannot cheat. We construct AI-IV-PoQ from an auxiliary-input version of commitments in a similar way, showing that (1)If auxiliary-input one-way functions exist (which exist if CZK⊈BPP), then AI-IV-PoQ exist. (2)If auxiliary-input collision-resistant hash functions exist (which is equivalent to PWPP⊈FBPP) or SZK⊈BPP, then constant-round AI-IV-PoQ exist."
"TQC","2024","regular","Constant-depth circuits for Uniformly Controlled Gates and Boolean functions with application to quantum memory circuits","Jonathan Allcock","Jonathan Allcock; Jinge Bao; João F. Doriguello; Alessandro Luongo; Miklos Santha","","2308.08539","Monday","2024-09-09","15:00:00","30","","","","","BibTeX entry type: Talk","T24_8","Talk","https://arxiv.org/abs/2308.08539","","We explore the power of the unbounded Fan-Out gate and the Global Tunable gates generated by Ising-type Hamiltonians in constructing constant-depth quantum circuits, with particular attention to quantum memory devices. We propose two types of constant-depth constructions for implementing Uniformly Controlled Gates. These gates include the Fan-In gates defined by x&gt;|b&gt; —&gt; |x&gt;|b+ f(x)&gt; for x in 0,1^n and b in 0,1, where f is a Boolean function. The first of our constructions is based on computing the one-hot encoding of the control register |x&gt;, while the second is based on Boolean analysis and exploits different representations of f such as its Fourier expansion. Via these constructions, we obtain constant-depth circuits for the quantum counterparts of read-only and read-write memory devices — Quantum Random Access Memory (QRAM) and Quantum Random Access Gate (QRAG) — of memory size n. The implementation based on one-hot encoding requires either O(n log(n)łogłog(n)) ancillae and O(n log(n)) Fan-Out gates or O(n log(n)) ancillae and 6 Global Tunable gates. On the other hand, the implementation based on Boolean analysis requires only 2 Global Tunable gates at the expense of O(n^2) ancillae."
"TQC","2024","regular","Gapped Clique Homology is QMA1-hard and contained in QMA","Robbie King and Tamara Kohler","Robbie King; Tamara Kohler","","","Tuesday","2024-09-10","15:00:00","30","","","","","BibTeX entry type: Talk","T24_10","Talk","","","We study the complexity of a classic problem in computational topology, the homology problem: given a description of some space X and an integer k, decide if X contains a k-dimensional hole. The setting and statement of the homology problem are completely classical, yet we find that the complexity is characterized by quantum complexity classes. Our result can be seen as an aspect of a connection between homology and supersymmetric quantum mechanics [Wit82]. We consider clique complexes, motivated by the practical application of topological data analysis (TDA). The clique complex of a graph is the simplicial complex formed by declaring every k+1-clique in the graph to be a k-simplex. Our main result is that deciding whether the clique complex of a weighted graph has a hole or not, given a suitable promise on the gap, is QMA1-hard and contained in QMA. Our main innovation is a technique to lower bound the eigenvalues of the combinatorial Laplacian operator. For this, we invoke a tool from algebraic topology known as spectral sequences. In particular, we exploit a connection between spectral sequences and Hodge theory [For94]. Spectral sequences will play a role analogous to perturbation theory for combinatorial Laplacians. In addition, we develop the simplicial surgery technique used in prior work [CK22]. Our result provides some suggestion that the quantum TDA algorithm [LGZ16] cannot be dequantized. More broadly, we hope that our results will open up new possibilities for quantum advantage in topological data analysis."
"TQC","2024","regular","One-Wayness in Quantum Cryptography","Tomoyuki Morimae","Tomoyuki Morimae; Takashi Yamakawa","","2210.03394","Proceedings, Tuesday","2024-09-10","10:30:00","30","","","","","BibTeX entry type: Talk","T24_12","Talk","https://arxiv.org/abs/2210.03394","","The existence of one-way functions is one of the most fundamental assumptions in classical cryptography. In the quantum world, on the other hand, there are evidences that some cryptographic primitives can exist even if one-way functions do not exist. We therefore have the following important open problem in quantum cryptography: What is the most fundamental element in quantum cryptography? In this direction, Brakerski, Canetti, and Qian recently defined a notion called EFI pairs, which are pairs of efficiently generatable states that are statistically distinguishable but computationally indistinguishable, and showed its equivalence with some cryptographic primitives including commitments, oblivious transfer, and general multi-party computations. However, their work focuses on decision-type primitives and does not cover search-type primitives like quantum money and digital signatures. In this paper, we study properties of one-way state generators (OWSGs), which are a quantum analogue of one-way functions. We first revisit the definition of OWSGs and generalize it by allowing mixed output states. Then we show the following results. (1) We define a weaker version of OWSGs, weak OWSGs, and show that they are equivalent to OWSGs. (2) Quantum digital signatures are equivalent to OWSGs. (3) Private-key quantum money schemes (with pure money states) imply OWSGs. (4) Quantum pseudo one-time pad schemes imply both OWSGs and EFI pairs. (5) We introduce an incomparable variant of OWSGs, which we call secretly-verifiable and statistically-invertible OWSGs, and show that they are equivalent to EFI pairs."
"TQC","2024","regular","Tradeoff Constructions for Quantum Locally Testable Codes","Adam Wills","Adam Wills; Ting-Chun Lin; Min-Hsiu Hsieh","","2309.05541","Thursday","2024-09-12","15:00:00","30","","","","","BibTeX entry type: Talk","T24_15","Talk","https://arxiv.org/abs/2309.05541","","In this work, we continue the search for quantum locally testable codes (qLTCs) of new parameters by presenting three constructions that can make new qLTCs from old. The first analyses the soundness of a quantum code under Hastings' weight reduction construction for qLDPC codes to give a weight reduction procedure for qLTCs. Secondly, we describe a novel `soundness amplification' procedure for qLTCs which can increase the soundness of any qLTC to a constant while preserving its distance and dimension, with an impact only felt on its locality. Finally, we apply the AEL distance amplification construction to the case of qLTCs for the first time which can turn a high-distance qLTC into one with linear distance, at the expense of other parameters. These constructions can be used on as-yet undiscovered qLTCs to obtain new parameters, but we also find a number of present applications. Applying these constructions in various combinations to recent advancements yields near-optimal quantum locally testable codes."
"TQC","2024","regular","Multipartite to tripartite reductions for LU and SLOCC equivalences","Zhili Chen","Zhili Chen; Joshua A. Grochow; Youming Qiao; Gang Tang; Chuanqi Zhang","","2306.03135","Tuesday","2024-09-10","15:00:00","30","","","","","BibTeX entry type: Talk","T24_23","Talk","https://arxiv.org/abs/2306.03135 https://arxiv.org/abs/1907.00309","",""
"TQC","2024","regular","Classical Verification of Quantum Learning","Matthias C. Caro","Matthias C. Caro; Marcel Hinsche; Marios Ioannou; Alexander Nietner; Ryan Sweke","","2306.04843","Wednesday","2024-09-11","09:00:00","30","","","","","BibTeX entry type: Talk","T24_26","Talk","https://arxiv.org/abs/2306.04843","","Quantum data access and quantum processing can make certain classically intractable learning tasks feasible. However, quantum capabilities will only be available to a select few in the near future. Thus, reliable schemes that allow classical clients to delegate learning to untrusted quantum servers are required to facilitate widespread access to quantum learning advantages. Building on a recently introduced framework of interactive proof systems for classical machine learning by Goldwasser et al. (ITCS 2021), we develop a framework for classical verification of quantum learning. We exhibit learning problems that a classical learner cannot efficiently solve on their own, but that they can efficiently and reliably solve when interacting with an untrusted quantum prover. Concretely, we consider the problems of agnostic learning parities and Fourier-sparse functions with respect to distributions with uniform input marginal. We propose a new quantum data access model that we call ""mixture-of-superpositions"" quantum examples, based on which we give efficient quantum learning algorithms for these tasks. Moreover, we prove that agnostic quantum parity and Fourier-sparse learning can be efficiently verified by a classical verifier with only random example or statistical query access. Finally, we showcase two general scenarios in learning and verification in which quantum mixture-of-superpositions examples do not lead to sample complexity improvements over classical data. Our results demonstrate that the potential power of quantum data for learning tasks, while not unlimited, can be utilized by classical agents through interaction with untrusted quantum entities."
"TQC","2024","regular","One Clean Qubit Suffices for Quantum Communication Advantage","Uma Girish","Uma Girish; Srinivasan Arunachalam; Noam Lifshitz","","","Thursday","2024-09-12","11:00:00","30","","","","","BibTeX entry type: Talk","T24_30","Talk","","","We study the one-clean-qubit model of quantum communication where one qubit is in a pure state and all other qubits are maximally mixed. We demonstrate a partial function that has a quantum protocol of cost O(log N) in this model, however, every interactive randomized protocol has cost Ømega(sqrtN), settling a conjecture of Klauck and Lim. In contrast, all prior quantum versus classical communication separations required at least Ømega(log N) clean qubits. The function demonstrating our separation also has an efficient protocol in the quantum-simultaneous-with-entanglement model of cost O(log N). We thus recover the state-of-the-art separations between quantum and classical communication complexity. Our proof is based on a recent hypercontractivity inequality introduced by Ellis, Kindler, Lifshitz, and Minzer, in conjunction with tools from the representation theory of compact Lie groups."
"TQC","2024","regular","Gaussian decomposition of magic states for matchgate computations","Joshua Cudby","Joshua Cudby; Sergii Strelchuk","","2307.12654","Wednesday","2024-09-11","11:00:00","30","","","","","BibTeX entry type: Talk","T24_33","Talk","https://arxiv.org/abs/2307.12654","","Magic states, pivotal for universal quantum computation via classically simulable Clifford gates, often undergo decomposition into resourceless stabilizer states, facilitating simulation through classical means. This approach yields three operationally significant metrics: stabilizer rank, fidelity, and extent. We extend these simulation methods to encompass matchgate circuits (MGCs), and define equivalent metrics for this setting. We begin with an investigation into the algebraic constraints defining Gaussian states, marking the first explicit characterisation of these states. The explicit description of Gaussian states is pivotal to our methods for tackling all the simulation tasks. Central to our inquiry is the concept of Gaussian rank – a pivotal metric defining the minimum terms required for decomposing a quantum state into Gaussian constituents. This metric holds paramount significance in determining the runtime of rank-based simulations for MGCs featuring magic state inputs. The absence of low-rank decompositions presents a computational hurdle, thereby prompting a deeper examination of fermionic magic states. We find that the Gaussian rank of 2 instances of our canonical magic state is 4 under symmetry-restricted decompositions. Additionally, our numerical analysis suggests the absence of low-rank decompositions for 2 or 3 copies of this magic state. Further, we explore the Gaussian extent, a convex metric offering an upper bound on the rank. We prove the Gaussian extent's multiplicative behaviour on 4-qubit systems, along with initial strides towards proving its sub-multiplicative nature in general settings. One important result in that direction we present is an upper bound on the Gaussian fidelity of generic states."
"TQC","2024","regular","Provable Advantage in Quantum PAC Learning","Wilfred Salmon","Wilfred Salmon; Sergii Strelchuk; Tom Gur","","2309.10887","Thursday","2024-09-12","14:00:00","30","","","","","BibTeX entry type: Talk","T24_45","Talk","https://arxiv.org/abs/2309.10887","","We revisit the problem of characterising the complexity of Quantum PAC learning, as introduced by Bshouty and Jackson [1]. Several quantum advantages have been demonstrated in this setting, however, none are generic: they apply to particular concept classes and typically only work when the distribution that generates the data is known. In the general case, it was recently shown by Arunachalam and de Wolf [2] that quantum PAC learners can only achieve constant factor advantages over classical PAC learners. We show that with a natural extension of the definition of quantum PAC learning used by Arunachalam and de Wolf, we can achieve a generic advantage in quantum learning. To be precise, for any concept class C of VC dimension d, we show there is an (ϵ,δ)-quantum PAC learner with sample complexity O(1/√ϵ[d+log(1/δ)]log^9(1/ϵ)). Up to polylogarithmic factors, this is a square root improvement over the classical learning sample complexity. We show the tightness of our result by proving an Ω(d/√ϵ) lower bound that matches our upper bound up to polylogarithmic factors. [1] SIAM J. Comput. 1998, 28, 1136-1153 [2] JMLR, 19 (2018) 1-36"
"TQC","2024","regular","Quantum communication on the bosonic loss-dephasing channel","Francesco Anna Mele","Francesco Anna Mele; Farzin Salek; Vittorio Giovannetti; Ludovico Lami","","2401.15634","Wednesday","2024-09-11","10:30:00","30","","","","","BibTeX entry type: Talk","T24_47","Talk","https://arxiv.org/abs/2401.15634","","Quantum optical systems are typically affected by two types of noise: photon loss and dephasing. Despite extensive research on each noise process individually, a comprehensive understanding of their combined effect is still lacking. A crucial problem lies in determining the values of loss and dephasing for which the resulting loss-dephasing channel is anti-degradable, implying the absence of codes capable of correcting its effect or, alternatively, capable of enabling quantum communication. A conjecture in [Quantum 6, 821 (2022)] suggested that the bosonic loss-dephasing channel is not anti-degradable if the loss is below 50%. In this paper we refute this conjecture, specifically proving that for any value of the loss, if the dephasing is above a critical value, then the bosonic loss-dephasing channel is anti-degradable. While our result identifies a large parameter region where quantum communication is not possible, we also prove that if two-way classical communication is available, then quantum communication — and thus quantum key distribution — is always achievable, even for high values of loss and dephasing."
"TQC","2024","regular","Quantum complexity theory meets TFNP: Product Quantum Satisfiability on qudits","Marco Aldi","Marco Aldi; Sevag Gharibian; Dorian Rudolph","","","Tuesday","2024-09-10","16:00:00","30","","","","","BibTeX entry type: Talk","T24_50","Talk","","","The theory of Total Function NP (TFNP) and its subclasses says that, even if one is promised an efficiently verifiable proof exists for a problem, finding this proof can be intractable. Despite being a classical complexity class, however, TFNP has made a surprise appearance in the study of Quantum Satisfiability (QSAT): If a QSAT instance has a System of Distinct Representatives (SDR), then it has a product-state solution [Laumann, Läuchli, Moessner, Scardicchio, and Sondhi 2010]. Efficiently finding this product-state solution, however, has remained elusive. In this work, we introduce a new framework based on Weighted SDRs (WSDR), which among other results, allows us to: (1) significantly simplify and extend the results of [LLMSS 2010] to qudit systems, (2) establish a connection to the Bézout number for multihomogeneous polynomial systems, and (3) apply the parameterized algorithm of [Aldi, de Beaudrap, Gharibian, Saeedi 2021] to solve new instances of QSAT efficiently on qudits. The second of these, in particular, allows us to define the first """"quantum-inspired"""" subclass of TFNP, for which we show QSAT with SDR is complete. Thus, we obtain the first evidence that QSAT with SDR is, in fact, intractable."
"TQC","2024","regular","Stochastic error cancellation in analog quantum simulation","Yiyi Cai","Yiyi Cai; Yu Tong; John Preskill","","2311.14818","Proceedings, Thursday","2024-09-12","13:30:00","30","","","","","BibTeX entry type: Talk","T24_58","Talk","https://arxiv.org/abs/2311.14818","","Analog quantum simulation is a promising path towards solving classically intractable problems in many-body physics on near-term quantum devices. However, the presence of noise limits the size of the system and the length of time that can be simulated. In our work, we consider an error model in which the actual Hamiltonian of the simulator differs from the target Hamiltonian we want to simulate by small local perturbations, which are assumed to be random and unbiased. We analyze the error accumulated in observables in this setting and show that, due to stochastic error cancellation, with high probability the error scales as the square root of the number of qubits instead of linearly. We explore the concentration phenomenon of this error as well as its implications for local observables in the thermodynamic limit. Moreover, we show that stochastic error cancellation also manifests in the fidelity between the target state at the end of time-evolution and the actual state we obtain in the presence of noise. This indicates that, to reach a certain fidelity, more noise can be tolerated than implied by the worst-case bound if the noise comes from many statistically independent sources."
"TQC","2024","regular","Trained quantum neural networks are Gaussian processes","Filippo Girardi and Giacomo De Palma","Filippo Girardi; Giacomo De Palma","","2402.08726","Friday","2024-09-13","10:30:00","30","","","","","BibTeX entry type: Talk","T24_59","Talk","https://arxiv.org/abs/2402.08726","","We study quantum neural networks made by parametric one-qubit gates and fixed two-qubit gates in the limit of infinite width, where the generated function is the expectation value of the sum of single-qubit observables over all the qubits. First, we prove that the probability distribution of the function generated by the untrained network with randomly initialized parameters converges in distribution to a Gaussian process whenever each measured qubit is correlated only with few other measured qubits. Then, we analytically characterize the training of the network via gradient descent with square loss on supervised learning problems. We prove that, as long as the network is not affected by barren plateaus, the trained network can perfectly fit the training set and that the probability distribution of the function generated after training still converges in distribution to a Gaussian process. Finally, we consider the statistical noise of the measurement at the output of the network and prove that a polynomial number of measurements is sufficient for all the previous results to hold and that the network can always be trained in polynomial time."
"TQC","2024","regular","No distributed quantum advantage for approximate graph coloring","Xavier Coiteux-Roy","Xavier Coiteux-Roy; Francesco D'Amore; Rishikesh Gajjala; Fabian Kuhn; Francois Le Gall; Henrik Lievonen; Augusto Modanese; Marc-Olivier Renou; Gustav Schmid; Jukka Suomela","","","Wednesday","2024-09-11","11:00:00","30","","","","","BibTeX entry type: Talk","T24_60","Talk","","","We give an almost complete characterization of the hardness of c-coloring χ-chromatic graphs with distributed algorithms, for a wide range of models of distributed computing. In particular, we show that these problems do not admit any distributed quantum advantage. To do that: beginenumerate ıtem We give a new distributed algorithm that finds a c-coloring in χ-chromatic graphs in tildemathcalO(n^frac1alpha) rounds, with alpha = biglłfloorfracc-1chi - 1bigrrfloor. ıtem We prove that any distributed algorithm for this problem requires Ømega(n^frac1alpha) rounds. endenumerate Our upper bound holds in the classical, deterministic mathsfLOCAL model, while the near-matching lower bound holds in the emphnon-signaling model. This model, introduced by Arfaoui and Fraigniaud in 2014, captures all models of distributed graph algorithms that obey physical causality; this includes not only classical deterministic mathsfLOCAL and randomized mathsfLOCAL but also mathsfquantum-mathsfLOCAL, even with a pre-shared quantum state. We also show that similar arguments can be used to prove that, e.g., 3-coloring 2-dimensional grids or c-coloring trees remain hard problems even for the non-signaling model, and in particular do not admit any quantum advantage. Our lower-bound arguments are purely graph-theoretic at heart; no background on quantum information theory is needed to establish the proofs."
"TQC","2024","regular","Online Locality Meets Distributed Quantum Computing","Amirreza Akbari","Amirreza Akbari; Xavier Coiteux-Roy; Francesco D'Amore; Francois Le Gall; Henrik Lievonen; Darya Melnyk; Augusto Modanese; Shreyas Pai; Marc-Olivier Renou; Václav Rozhoň; Jukka Suomela","","2403.01903","Thursday","2024-09-12","11:30:00","30","","","","","BibTeX entry type: Talk","T24_61","Talk","https://arxiv.org/abs/2403.01903","","We extend the theory of locally checkable labeling problems (LCLs) from the classical LOCAL model to a number of other models that have been studied recently, including the quantum-LOCAL model, finitely-dependent processes, non-signaling model, dynamic-LOCAL model, and online-LOCAL model [e.g. STOC 2024, ICALP 2023]. First, we demonstrate the advantage that finitely-dependent processes have over the classical LOCAL model. We show that all LCL problems solvable with locality O(log⋆n) in the LOCAL model admit a finitely-dependent distribution (with constant locality). In particular, this gives a finitely-dependent coloring for regular trees, answering an open question by Holroyd [2023]. This also introduces a new formal barrier for understanding the distributed quantum advantage: it is not possible to exclude quantum advantage for any LCL in the Θ(log⋆n) complexity class by using non-signaling arguments. Second, we put limits on the capabilities of all of these models. To this end, we introduce a model called randomized online-LOCAL, which is strong enough to simulate e.g. SLOCAL and dynamic-LOCAL, and we show that it is also strong enough to simulate any non-signaling distribution and hence any quantum-LOCAL algorithm. We prove the following result for rooted trees: if we can solve an LCL problem with locality o(loglogn) in the randomized online-LOCAL model, we can solve it with locality O(log⋆n) in the classical deterministic LOCAL model. Put together, these results show that in rooted trees the set of LCLs that can be solved with locality O(log⋆n) is the same across all these models: classical deterministic and randomized LOCAL, quantum-LOCAL, non-signaling model, dynamic-LOCAL, and deterministic and randomized online-LOCAL."
"TQC","2024","regular","An improved Quantum Max Cut approximation via Maximum Matching","Eunou Lee and Ojas Parekh","Eunou Lee; Ojas Parekh","","","Monday","2024-09-09","13:30:00","30","","","","","BibTeX entry type: Talk","T24_62","Talk","","","Finding a high (or low) energy state of a given quantum Hamiltonian is a potential area to gain a provable and practical quantum advantage. A line of recent studies focuses on Quantum Max Cut, where one is asked to find a high energy state of a given antiferromagnetic Heisenberg Hamiltonian. In this work, we present a classical approximation algorithm for Quantum Max Cut that achieves an approximation ratio of 0.595, outperforming the previous best algorithms of Lee (0.562, generic input graph) and King (0.582, triangle-free input graph). The algorithm is based on finding the maximum weighted matching of an input graph and outputs a product of at most 2-qubit states, which is simpler than the fully entangled output states of the previous best algorithms"
"TQC","2024","regular","Quantum Generic Hardness for Discrete Logarithms and Integer Factorization","Minki Hhan","Minki Hhan; Takashi Yamakawa; Aaram Yun","","","Thursday","2024-09-12","15:30:00","30","","","","","BibTeX entry type: Talk","T24_68","Talk","https://arxiv.org/pdf/2307.03065 https://arxiv.org/pdf/2402.11269","","We study the quantum computational complexity of the discrete logarithm (DL) problems and integer factorization in the context of ``generic algorithms''—that is, algorithms that do not exploit any properties of the group/ring encoding. We establish the generic models of quantum algorithms for group/ring problems as quantum analogs of their classical counterparts. In these models, we count the number of group/ring operations as complexity measures. Shor's and Regev's algorithms (or their slight modifications) can be described in these models. We show the quantum complexity lower bounds and (almost) matching algorithms of the discrete logarithm and integer factorization in these models. * (The DL problem, fully quantum setting) We prove that any generic quantum DL algorithm must make a logarithmic number of group operations for the group size, showing that Shor's algorithm that makes the logarithmic number of group operations is asymptotically optimal regarding the number of group operations. This holds even considering parallel quantum algorithms. * (The DL problem, hybrid/memory-bounded setting) We observe that some (known) variations of Shor's algorithm can take advantage of classical computations to reduce the number and depth of quantum group operations. We establish a model for generic hybrid quantum-classical algorithms and prove the matching lower bounds. We also study the memory-bounded setting and establish asymptotically tight lower bounds. We extend these results to the multiple-instance DL problem with a matching new algorithm. * (Integer factorization) We give a logarithmic lower bound for the order-finding algorithms, an important step for Shor's algorithm. We also prove a logarithmic lower bound for a certain generic factoring algorithm outputting relatively small integers, which includes a modified version of Regev's algorithm."
"TQC","2024","regular","Pseudorandom unitaries are neither real nor sparse nor noise-robust","Tobias Haug","Tobias Haug; Kishor Bharti; Dax Koh","","2306.11677","Wednesday","2024-09-11","09:00:00","30","","","","","BibTeX entry type: Talk","T24_71","Talk","https://arxiv.org/abs/2306.11677","","Pseudorandom quantum states (PRSs) and pseudorandom unitaries (PRUs) possess the dual nature of being efficiently constructible while appearing completely random to any efficient quantum algorithm. In this study, we establish fundamental bounds on pseudorandomness. We show that PRSs and PRUs exist only when the probability that an error occurs is negligible, ruling out their generation on noisy intermediate-scale and early fault-tolerant quantum computers. Further, we show that PRUs need imaginarity while PRS do not have this restriction. This implies that quantum randomness requires in general a complex-valued formalism of quantum mechanics, while for random quantum states real numbers suffice. Additionally, we derive lower bounds on the coherence of PRSs and PRUs, ruling out the existence of sparse PRUs and PRSs. We also show that the notions of PRS, PRUs and pseudorandom scramblers (PRSSs) are distinct in terms of resource requirements. We introduce the concept of pseudoresources, where states which contain a low amount of a given resource masquerade as high-resource states. We define pseudocoherence, pseudopurity and pseudoimaginarity, and identify three distinct types of pseudoresources in terms of their masquerading capabilities. Our work also establishes rigorous bounds on the efficiency of property testing, demonstrating the exponential complexity in distinguishing real quantum states from imaginary ones, in contrast to the efficient measurability of unitary imaginarity. Lastly, we show that the transformation from a complex to a real model of quantum computation is inefficient, in contrast to the reverse process, which is efficient. Our results establish fundamental limits on property testing and provide valuable insights into quantum pseudorandomness."
